-0.00456777, -0.1198997
-0.01255682, -0.2446452
-0.0118626, -0.2491921
-0.01196932, -0.2576363
-0.01355146, -0.2616141
-0.0164027, -0.2605942
-0.01829505, -0.260336
-0.01924513, -0.2610042
-0.02211918, -0.2584699
-0.02920143, -0.2536183
-0.04110931, -0.2500595
-0.06116782, -0.2483375
-0.08470695, -0.2496984
-0.1093808, -0.2456525
-0.1276206, -0.2432319
-0.136554, -0.2365296
-0.1367927, -0.2253629
-0.1303595, -0.2099614
-0.1171359, -0.1928346
-0.101682, -0.1799683
-0.0895914, -0.1695249
-0.07569594, -0.1640943
-0.06538144, -0.1634173
-0.058397, -0.171952
-0.05055556, -0.1890496
-0.04651686, -0.2110582
-0.04497098, -0.2439851
-0.03646528, -0.2847598
-0.03128897, -0.3176598
-0.02580436, -0.3423403
-0.02049564, -0.3619945
-0.02007983, -0.3758027
-0.0256165, -0.380973
-0.03375317, -0.3798634
-0.04630519, -0.3725604
-0.05706589, -0.3619424
-0.06800833, -0.3517813
-0.07824463, -0.3419096
-0.08408432, -0.3364238
-0.08975248, -0.3318139
-0.09776057, -0.3253837
-0.1086354, -0.3249743
-0.1165442, -0.3310042
-0.1279661, -0.3471991
-0.1409, -0.3720828
-0.1544067, -0.4010671
-0.173148, -0.4385091
-0.1915171, -0.4826367
-0.2119234, -0.5224782
-0.2294959, -0.554238
-0.2532155, -0.5829482
-0.2824615, -0.6139625
-0.3160385, -0.6446141
-0.360382, -0.676523
-0.409171, -0.7049166
-0.4611209, -0.7349273
-0.5078993, -0.766556
-0.5469796, -0.8000511
-0.5841719, -0.8365959
-0.6220925, -0.877076
-0.659223, -0.9218675
-0.6918879, -0.9680822
-0.7231509, -1.016021
-0.7587348, -1.064976
-0.7944776, -1.114065
-0.8337252, -1.158324
-0.8774896, -1.200905
-0.9191751, -1.235851
-0.9724388, -1.270832
-1.029466, -1.304621
-1.08261, -1.336942
-1.133592, -1.370248
-1.177073, -1.400545
-1.22417, -1.436894
-1.280501, -1.488212
-1.324895, -1.533789
-1.367809, -1.586258
-1.409878, -1.640873
-1.451278, -1.689352
-1.492368, -1.733257
-1.534018, -1.769416
-1.577132, -1.801826
-1.620564, -1.832777
-1.671264, -1.862437
-1.726676, -1.890703
-1.787486, -1.918904
-1.836548, -1.940795
-1.878216, -1.962675
-1.918869, -1.988385
-1.960229, -2.022897
-1.998386, -2.063577
-2.027993, -2.099646
-2.061049, -2.143379
-2.103391, -2.192442
-2.136473, -2.227149
-2.174311, -2.256761
-2.210121, -2.284174
-2.247517, -2.308653
-2.293914, -2.333735
-2.339351, -2.358358
-2.375368, -2.381913
-2.406613, -2.403911
-2.435757, -2.423408
-2.460366, -2.440903
-2.483058, -2.461035
-2.502075, -2.481617
-2.519898, -2.504364
-2.536706, -2.529325
-2.55358, -2.55799
-2.568003, -2.584401
-2.580618, -2.608087
-2.59084, -2.623976
-2.601311, -2.636762
-2.61193, -2.643801
-2.61781, -2.645722
-2.622254, -2.648756
-2.626629, -2.649899
-2.633736, -2.647143
-2.643649, -2.64271
-2.652986, -2.638284
-2.660431, -2.635046
-2.666142, -2.633778
-2.670222, -2.632844
-2.67312, -2.629818
-2.676244, -2.625852
-2.677947, -2.620978
-2.67771, -2.612223
-2.676019, -2.602791
-2.671781, -2.585752
-2.664331, -2.563102
-2.655083, -2.533877
-2.643321, -2.502117
-2.629353, -2.476661
-2.615133, -2.459245
-2.606217, -2.447756
-2.600296, -2.438929
-2.595597, -2.431725
-2.593562, -2.425346
-2.593588, -2.419996
-2.594672, -2.416347
-2.595291, -2.413409
-2.593446, -2.411048
-2.590362, -2.409431
-2.583653, -2.407987
-2.572668, -2.407896
-2.5603, -2.412514
-2.544898, -2.418643
-2.525687, -2.431083
-2.508287, -2.440526
-2.490081, -2.450904
-2.469835, -2.462428
-2.452922, -2.474057
-2.437085, -2.488298
-2.425593, -2.503127
-2.418826, -2.512671
-2.416186, -2.53163
-2.420662, -2.536408
-2.430641, -2.532252
-2.437273, -2.529098
-2.441196, -2.525108
-2.442437, -2.522154
-2.441935, -2.519106
-2.435445, -2.514535
-2.429572, -2.510254
-2.422272, -2.507425
-2.412552, -2.504204
-2.399382, -2.494509
-2.385531, -2.477668
-2.370114, -2.452661
-2.351274, -2.416922
-2.332033, -2.373459
-2.309056, -2.325231
-2.283591, -2.283142
-2.258116, -2.249723
-2.229263, -2.219038
-2.19583, -2.189469
-2.156991, -2.161045
-2.111672, -2.133282
-2.066177, -2.107382
-2.026161, -2.083792
-1.993459, -2.061903
-1.965254, -2.044699
