sep=;
TrialId = 0;EndState = Manually
experiment_start_time;trackingSpace;squareWidth;pathSeedChoice;redirector;resetter;reset_count;virtual_way_distance;virtual_distance_between_resets_average;time_elapsed_between_resets_average;sum_injected_translation(IN METERS);sum_injected_rotation_g_r(IN DEGREES);sum_injected_rotation_g_c(IN DEGREES);sum_real_distance_travelled(IN METERS);sum_virtual_distance_travelled(IN METERS);min_g_t;max_g_t;min_g_r;max_g_r;min_g_c;max_g_c;g_t_average;injected_translation_average;g_r_average;injected_rotation_from_rotation_gain_average;g_c_average;injected_rotation_from_curvature_gain_average;injected_rotation_average;real_position_average;virtual_position_average;distance_to_boundary_average;distance_to_center_average;experiment_duration;execute_duration;average_sampling_interval;positionError;angleError;
2022-04-07_19-22-29;Square;6;StraightLine;S2C;TwoOneTurn;3;400;10.88097;32.89286;0;282.9779;89.79659;43.52404;43.52404;N/A;N/A;-4.531611;5.163234;-0.7119229;0.6525327;0;0;0.001942151;0.0003956033;0.03696185;0.0001708456;0.0004315892;(-0.6, 0.0);(-0.6, 0.7);1.840047;1.860364;131.5714;132.2171776;0.1065442;2.406346;132.2958;
