-0.01734525, 0.0230638
-0.02423893, 0.03983271
-0.02322195, 0.03828184
-0.02448095, 0.03635024
-0.02620703, 0.03205339
-0.023889, 0.02782881
-0.02319465, 0.02766652
-0.02498789, 0.02715994
-0.02484541, 0.02715019
-0.024776, 0.02637964
-0.02596167, 0.02491441
-0.03019897, 0.03177629
-0.03533789, 0.03826005
-0.04222044, 0.04043422
-0.05178399, 0.0430343
-0.05874345, 0.04723992
-0.06564915, 0.05481418
-0.07277086, 0.06765503
-0.07698582, 0.08235904
-0.0750733, 0.1036145
-0.06824759, 0.1290486
-0.05496879, 0.1681418
-0.03788602, 0.2139571
-0.01258702, 0.2700961
0.0117834, 0.3412347
0.02556095, 0.4253053
0.02683268, 0.4852381
0.02233044, 0.5454232
0.01590524, 0.6075516
-0.001636457, 0.6729167
-0.02233808, 0.7454225
-0.03943466, 0.8180475
-0.05042739, 0.8867566
-0.0526587, 0.9530393
-0.04817511, 1.022916
-0.0396694, 1.087119
-0.02450505, 1.157445
-0.005539636, 1.215009
0.01673053, 1.288249
0.03253186, 1.360474
0.0425526, 1.422933
0.0511057, 1.480143
0.05660059, 1.535624
0.05629422, 1.590328
0.05231165, 1.651859
0.04812995, 1.712646
0.04531055, 1.766137
0.04614152, 1.817322
0.04713, 1.867636
0.04980262, 1.919107
0.05574649, 1.969179
0.0654676, 2.024961
0.07688896, 2.083095
0.0866442, 2.137579
0.09202122, 2.192363
0.09195192, 2.238885
0.08633606, 2.275549
0.07391681, 2.312846
0.04980424, 2.353234
0.008147502, 2.402564
-0.02888691, 2.443585
-0.0649, 2.487735
-0.08466159, 2.520324
-0.09784789, 2.549993
-0.1117295, 2.584917
-0.1186715, 2.620516
-0.1211357, 2.64706
-0.1254813, 2.666505
-0.1310139, 2.679813
-0.1335407, 2.688764
-0.1343101, 2.691498
-0.1341688, 2.693568
-0.1299631, 2.690553
-0.1173731, 2.671436
-0.1015998, 2.646835
-0.09084529, 2.629783
-0.08674325, 2.616807
-0.08921623, 2.605542
-0.0919489, 2.593619
-0.08091801, 2.563498
-0.07125158, 2.5369
-0.03976351, 2.48318
-0.02810583, 2.465224
-0.02225539, 2.456998
-0.01749153, 2.451032
-0.01124293, 2.444014
-0.005433856, 2.439889
-0.002721526, 2.435636
-0.003026456, 2.430048
-0.008861059, 2.423331
-0.02110953, 2.417601
-0.03128674, 2.412659
-0.04027057, 2.40795
-0.03517867, 2.401509
-0.02151836, 2.403475
-0.000793857, 2.412383
0.01662216, 2.424772
0.03140763, 2.441373
0.04362651, 2.458507
0.05359892, 2.472035
0.06023775, 2.484746
0.0665573, 2.498025
0.07133993, 2.509104
0.07583233, 2.516082
