sep=;
TrialId = 0;EndState = Manually
experiment_start_time;trackingSpace;squareWidth;pathSeedChoice;redirector;resetter;reset_count;virtual_way_distance;virtual_distance_between_resets_average;time_elapsed_between_resets_average;sum_injected_translation(IN METERS);sum_injected_rotation_g_r(IN DEGREES);sum_injected_rotation_g_c(IN DEGREES);sum_real_distance_travelled(IN METERS);sum_virtual_distance_travelled(IN METERS);min_g_t;max_g_t;min_g_r;max_g_r;min_g_c;max_g_c;g_t_average;injected_translation_average;g_r_average;injected_rotation_from_rotation_gain_average;g_c_average;injected_rotation_from_curvature_gain_average;injected_rotation_average;real_position_average;virtual_position_average;distance_to_boundary_average;distance_to_center_average;experiment_duration;execute_duration;average_sampling_interval;positionError;angleError;
2022-04-07_20-15-47;Square;6;StraightLine;DeepLearning;TwoOneTurn;0;400;5.128452;5.248615;1.058253;0.6573768;30.82836;4.070201;5.128452;0.2599775;0.26;-0.1368109;0.463175;0.0506503;0.1327467;0.005662835;0.006035834;0.003138963;0.0004359492;0.1492569;0.1759609;0.08818307;(0.0, 4.0);(0.0, 5.0);2.966846;4.010758;5.248615;5.104128;0.1133113;2.844191;90.14874;
