sep=;
TrialId = 0;EndState = Manually
experiment_start_time;trackingSpace;squareWidth;pathSeedChoice;redirector;resetter;reset_count;virtual_way_distance;virtual_distance_between_resets_average;time_elapsed_between_resets_average;sum_injected_translation(IN METERS);sum_injected_rotation_g_r(IN DEGREES);sum_injected_rotation_g_c(IN DEGREES);sum_real_distance_travelled(IN METERS);sum_virtual_distance_travelled(IN METERS);min_g_t;max_g_t;min_g_r;max_g_r;min_g_c;max_g_c;g_t_average;injected_translation_average;g_r_average;injected_rotation_from_rotation_gain_average;g_c_average;injected_rotation_from_curvature_gain_average;injected_rotation_average;real_position_average;virtual_position_average;distance_to_boundary_average;distance_to_center_average;experiment_duration;execute_duration;average_sampling_interval;positionError;angleError;
2022-04-07_20-48-24;Square;6;StraightLine;DeepLearning;TwoOneTurn;1;400;6.078085;16.73084;2.33867;96.34096;64.4534;9.817514;12.15618;0.1952131;0.26;-0.1713259;0.479255;-0.1333187;0.1327854;0.003571411;6.355991E-05;0.002923241;0.0008544054;0.09718127;0.001821584;0.001339296;(-0.6, -0.8);(-0.4, -1.5);1.586224;1.819855;33.46169;33.329216;0.1098366;3.562842;111.9023;
