-0.02627267, -0.06732082
-0.06700719, -0.1620018
-0.07209714, -0.1581896
-0.08266938, -0.1549588
-0.09115025, -0.1543317
-0.09703302, -0.1558878
-0.1024371, -0.1586801
-0.1036493, -0.1615953
-0.1003209, -0.1672184
-0.09665805, -0.1775243
-0.09715132, -0.1878418
-0.09794803, -0.1937408
-0.09631352, -0.1972867
-0.08908393, -0.2074292
-0.06868251, -0.2279317
-0.03889912, -0.2476795
-0.02883556, -0.2516297
-0.04347831, -0.2458747
-0.09807964, -0.2183776
-0.1522574, -0.1569517
-0.136284, -0.06567373
-0.08863887, 0.002742056
-0.035757, 0.03196733
-0.00304651, 0.0379666
-0.001124892, 0.03636631
-0.01630272, 0.03098834
-0.03378681, 0.0208513
-0.05686847, -0.006382248
-0.07638462, -0.04412907
-0.08613974, -0.09907033
-0.09415466, -0.1505928
-0.1001259, -0.176318
-0.09185905, -0.1907812
-0.08831821, -0.1987726
-0.09299773, -0.1969769
-0.1018685, -0.1920609
-0.1117143, -0.1870134
-0.1283746, -0.1766628
-0.1445346, -0.162776
-0.1583326, -0.150587
-0.1727099, -0.1398713
-0.1862792, -0.1370082
-0.1972417, -0.1417075
-0.2090057, -0.1546742
-0.2187548, -0.1747633
-0.2283894, -0.2118524
-0.2348406, -0.2644501
-0.2386033, -0.3151569
-0.2438732, -0.3827417
-0.2531207, -0.4477964
-0.2656829, -0.4999265
-0.2880804, -0.5450926
-0.3296264, -0.5949185
-0.3921552, -0.6506709
-0.4560703, -0.6870902
-0.5335647, -0.7157776
-0.6006876, -0.7435086
-0.6519455, -0.7805992
-0.6850814, -0.8169119
-0.7192641, -0.8591465
-0.7528428, -0.9062474
-0.7792929, -0.9572206
-0.8068973, -1.026079
-0.834174, -1.097157
-0.8640388, -1.172886
-0.8880851, -1.228496
-0.914202, -1.280006
-0.93807, -1.325691
-0.9869838, -1.403375
-1.028981, -1.454577
-1.066707, -1.49738
-1.10581, -1.544469
-1.140003, -1.594033
-1.162728, -1.642324
-1.184069, -1.698742
-1.199117, -1.757185
-1.20785, -1.820723
-1.216245, -1.881486
-1.22681, -1.939565
-1.245929, -2.001697
-1.264402, -2.040199
-1.298138, -2.08151
-1.342036, -2.119118
-1.387907, -2.145977
-1.440177, -2.171625
-1.48944, -2.194728
-1.531789, -2.217473
-1.570551, -2.243299
-1.608357, -2.274172
-1.645883, -2.311221
-1.675864, -2.345224
-1.712186, -2.381621
-1.751458, -2.416443
-1.789879, -2.448075
-1.826499, -2.474288
-1.866608, -2.497938
-1.908271, -2.51796
-1.958376, -2.533947
-2.022991, -2.546682
-2.068034, -2.555151
-2.106082, -2.572402
-2.143984, -2.587112
-2.174, -2.597594
-2.211798, -2.617159
-2.249335, -2.646122
-2.288391, -2.685201
-2.329984, -2.730641
-2.364832, -2.769937
-2.400379, -2.803818
-2.435343, -2.826984
-2.472487, -2.842874
-2.517508, -2.853191
-2.567495, -2.859135
-2.603466, -2.864918
-2.636078, -2.876137
-2.670022, -2.889371
-2.699592, -2.904445
-2.726743, -2.923173
-2.750928, -2.945531
-2.769905, -2.964639
-2.790315, -2.981937
-2.819865, -3.001121
-2.844966, -3.005424
-2.873181, -3.002453
-2.905094, -2.990353
-2.933025, -2.974645
-2.958042, -2.96121
-2.979823, -2.949859
-3.00209, -2.940966
-3.020921, -2.934455
-3.036151, -2.928707
-3.053342, -2.920144
-3.066789, -2.911505
-3.079602, -2.902527
-3.092356, -2.895693
-3.108918, -2.891372
-3.121902, -2.890711
-3.130101, -2.892847
-3.136249, -2.891897
-3.139505, -2.892142
-3.139683, -2.895249
-3.137921, -2.897902
-3.135166, -2.89952
-3.132609, -2.899678
-3.131425, -2.897783
-3.129392, -2.895971
-3.122827, -2.892779
-3.117727, -2.890953
-3.115108, -2.891055
-3.110639, -2.89148
-3.1077, -2.895074
-3.106659, -2.899088
-3.10385, -2.903551
-3.100127, -2.905602
-3.098044, -2.909051
-3.09746, -2.911309
-3.097556, -2.911356
